kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;cilinderinhoud;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;oplegger_geremd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;vervaldatum_tachograaf;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;vervaldatum_tachograaf_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_massa_trekken_ongeremd;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd;maximum_ondersteunende_snelheid;afwijkende_maximum_snelheid;catalogusprijs;maximale_constructiesnelheid;jaar_laatste_registratie_tellerstand;hoogte_voertuig;verticale_belasting_koppelpunt_getrokken_voertuig;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;bruto_bpm;maximum_trekken_massa_geremd;aantal_staanplaatsen;subcategorie_nederland
17BLT2;Bedrijfsauto;MAN;TGS;20230108;20190108;kipper;2;N.v.t.;N.v.t.;6;12419;17576;37000;17676;20190108;20190108;Geen verstrekking in Open Data;Ja;;;8;;;892;255;N3;r. balk;44000;L.2007.46.006;;;;;0.02;618;Nee;Nee;20221224;Nee;;;Niet geregistreerd;NG;Ja;2023-01-08T00:00:00.000;2019-01-08T00:00:00.000;2019-01-08T00:00:00.000;2019-01-08T00:00:00.000;2022-12-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;19424;;;;;;;;;;;;;;;
97BJV6;Bedrijfsauto;MAN;TGX;20220912;20170907;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7823;20000;7923;20170907;20170907;Geen verstrekking in Open Data;Ja;42077;2;4;0;449;628;255;N3;op balk v. r.;21000;L.2007.46.001;e4*2007/46*0229*28;10X04ZBBABAG7AA;K9ACB;0;0.05;390;Nee;Nee;20230820;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-09-12T00:00:00.000;2017-09-07T00:00:00.000;2017-09-07T00:00:00.000;2017-09-07T00:00:00.000;2023-08-20T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
06BGK9;Bedrijfsauto;MAN;TGX;20221030;20151030;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7958;19500;8058;20151030;20151030;Geen verstrekking in Open Data;Ja;41942;2;4;0;479;628;250;N3;r. balk by vooras;20500;L.2007.46.001;e4*2007/46*0229*20;10X04ZBBABAE3AA;K1ACB;0;0.04;390;Nee;Nee;20231011;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-10-30T00:00:00.000;2015-10-30T00:00:00.000;2015-10-30T00:00:00.000;2015-10-30T00:00:00.000;2023-10-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;
22BKV4;Bedrijfsauto;MAN;TGX;20220611;20200417;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;8236;19500;8336;20180508;20180508;Geen verstrekking in Open Data;Ja;41664;2;6;0;479;628;250;N3;;21000;L.2007.46.001;e4*2007/46*0229*30;06X04ZBBABAG8AA;K9ACB;0;0.04;390;Nee;Nee;20220421;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-06-11T00:00:00.000;2020-04-17T00:00:00.000;2018-05-08T00:00:00.000;2018-05-08T00:00:00.000;2022-04-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
V727RN;Bedrijfsauto;MAN;TGE;20220830;20180830;gesloten opbouw;3;N.v.t.;N.v.t.;4;1968;1989;3500;2089;20180830;20180830;Geen verstrekking in Open Data;Ja;;5;4;0;0;0;204;N1;;3500;SYN1E;e1*2007/46*1626*01;SYBB4ADAUAV3;NM350NBFM6AX002647MMC3DOMAN;0;0.05;364;Nee;Nee;;Nee;6000;0;Logisch;00;Ja;2022-08-30T00:00:00.000;2018-08-30T00:00:00.000;2018-08-30T00:00:00.000;2018-08-30T00:00:00.000;;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1511;3000;3000;0;;52096;;2021;;;;;12583;;;
31BLR8;Bedrijfsauto;MAN;TGS;20221220;20181220;opleggertrekker;2;N.v.t.;N.v.t.;6;10518;7040;19000;7140;20181220;20181220;Geen verstrekking in Open Data;Ja;42860;;6;;459;598;250;N3;;20500;L.2007.46.001;e4*NKS*0053*22;06S04ZBBABAG5AA;K1ACB;0;0.04;360;Nee;Nee;20221106;Nee;50000;;Niet geregistreerd;NG;Ja;2022-12-20T00:00:00.000;2018-12-20T00:00:00.000;2018-12-20T00:00:00.000;2018-12-20T00:00:00.000;2022-11-06T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;
65BJN6;Bedrijfsauto;MAN;TGX;20220707;20170707;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7727;20500;7827;20170707;20170707;Geen verstrekking in Open Data;Ja;42173;2;4;0;449;628;255;N3;op balk v. r.;21000;L.2007.46.001;e4*2007/46*0229*26;06X04ZBBABAG8AA;K9ACB;0;0.04;390;Nee;Nee;20230602;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-07-07T00:00:00.000;2017-07-07T00:00:00.000;2017-07-07T00:00:00.000;2017-07-07T00:00:00.000;2023-06-02T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
20BLS1;Bedrijfsauto;MAN;TGX;20221218;20181224;huifopbouw;2;N.v.t.;N.v.t.;6;12419;11480;25500;11580;20181218;20181218;Geen verstrekking in Open Data;Ja;;;8;;826;977;255;N3;r. balk by vooras;25500;L.2007.46.003;;;;;0.03;585;Nee;Nee;20220903;Nee;49500;;Niet geregistreerd;NG;Ja;2022-12-18T00:00:00.000;2018-12-24T00:00:00.000;2018-12-18T00:00:00.000;2018-12-18T00:00:00.000;2022-09-03T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;14020;;24000;;;;;;;;;;;;;
00BJX5;Bedrijfsauto;MAN;TGX;20220920;20170920;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7822;20500;7922;20170920;20170920;Geen verstrekking in Open Data;Ja;42078;2;4;0;449;598;255;N3;op balk v. r.;21000;L.2007.46.001;e4*2007/46*0229*28;06X04ZBBABAG7AA;K9ACB;0;0.05;360;Nee;Nee;20230909;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-09-20T00:00:00.000;2017-09-20T00:00:00.000;2017-09-20T00:00:00.000;2017-09-20T00:00:00.000;2023-09-09T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
04BPV8;Bedrijfsauto;MAN;TGX;20221015;20210204;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;8008;19000;8108;20130321;20201107;Geen verstrekking in Open Data;Nee;35892;;6;;461;602;250;N3;r. balk by vooras;19000;;;;;;0.04;360;Nee;Nee;20230817;Nee;44000;;Niet geregistreerd;NG;Ja;2022-10-15T00:00:00.000;2021-02-04T00:00:00.000;2013-03-21T00:00:00.000;2020-11-07T00:00:00.000;2023-08-17T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;90;;400;;;;;;;
28BKG6;Bedrijfsauto;MAN;TGS;20221221;20181228;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7282;19000;7382;20171221;20171221;Geen verstrekking in Open Data;Ja;42618;2;4;0;454;598;250;N3;op balk v. r.;20500;L.2007.46.001;e4*2007/46*0229*28;06S04ZBBABAG9AA;K1ACB;0;0.04;360;Nee;Nee;20231118;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-12-21T00:00:00.000;2018-12-28T00:00:00.000;2017-12-21T00:00:00.000;2017-12-21T00:00:00.000;2023-11-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
79BNH6;Bedrijfsauto;MAN;TGS;20220511;20190514;voor vervoer voertuigen;2;N.v.t.;N.v.t.;6;12419;13897;23000;13997;20190508;20190508;Geen verstrekking in Open Data;Ja;;;8;;840;980;255;N3;r. balk by vooras;23000;L.2007.46.002;;;;;0.02;550;Nee;Nee;20230511;Nee;43000;;Niet geregistreerd;NG;Ja;2022-05-11T00:00:00.000;2019-05-14T00:00:00.000;2019-05-08T00:00:00.000;2019-05-08T00:00:00.000;2023-05-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;9103;;20000;;;;;;;;;;;;;
55BDV6;Bedrijfsauto;MAN;TGS;20220529;20140515;open laadvloer;2;N.v.t.;N.v.t.;6;10518;17535;28000;17635;20140515;20140515;Geen verstrekking in Open Data;Ja;;;6;;995;1011;255;N3;r. balk by vooras;28000;L.2007.46.003;;;;;0.02;585;Nee;Nee;20231014;Nee;48000;;Niet geregistreerd;NG;Ja;2022-05-29T00:00:00.000;2014-05-15T00:00:00.000;2014-05-15T00:00:00.000;2014-05-15T00:00:00.000;2023-10-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;10465;30465;;;;;;;;;;;;;;
72BDL7;Bedrijfsauto;MAN;TGX;20230409;20180409;neerklapbare zijschotten;2;N.v.t.;N.v.t.;6;12419;10770;24000;10870;20131224;20131224;Geen verstrekking in Open Data;Ja;;0;6;0;765;770;255;N3;r. balk by vooras;24000;L.2007.46.002;e4*NKS*0076*01;24X04A88BA;39044900394600P6ACB;0;0.03;390;Nee;Nee;20191211;Nee;27500;0;Niet geregistreerd;NG;Ja;2023-04-09T00:00:00.000;2018-04-09T00:00:00.000;2013-12-24T00:00:00.000;2013-12-24T00:00:00.000;2019-12-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;13230;3500;3500;;;;;;;;;;;;;
95BJT9;Bedrijfsauto;MAN;TGX;20220705;20171006;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7331;19000;7431;20171006;20171006;Geen verstrekking in Open Data;Ja;42569;;4;;459;628;250;N3;op balk v. r.;20500;L.2007.46.001;e4*NKS*0053*18;06X04ZBBABAG9AA;K1ACB;0;0.04;390;Nee;Nee;20230706;Nee;50000;;Niet geregistreerd;NG;Ja;2022-07-05T00:00:00.000;2017-10-06T00:00:00.000;2017-10-06T00:00:00.000;2017-10-06T00:00:00.000;2023-07-06T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;
VBN29L;Bedrijfsauto;MAN;TGE;20220805;20190910;gecond. met temperatuurreg.;2;N.v.t.;N.v.t.;4;1968;2810;3500;2910;20190805;20190805;Geen verstrekking in Open Data;Ja;;;4;;;;223;N1;r. voorwielscherm;3500;SZN1E;;;;;0.04;449;Nee;Nee;;Nee;6000;;Logisch;00;Ja;2022-08-05T00:00:00.000;2019-09-10T00:00:00.000;2019-08-05T00:00:00.000;2019-08-05T00:00:00.000;;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;690;3000;3000;;;52595;;2022;;;;;12702;;;
08BLS8;Bedrijfsauto;MAN;TGX;20221008;20190104;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;8048;18000;8148;20181008;20190103;Geen verstrekking in Open Data;Ja;41777;2;6;0;449;598;250;N3;r. balk by vooras;18000;L.2007.46.001;e4*2007/46*0229*31;06X04ZBBAAAG7AA;G0ACB;0;0.05;360;Nee;Nee;20221210;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-10-08T00:00:00.000;2019-01-04T00:00:00.000;2018-10-08T00:00:00.000;2019-01-03T00:00:00.000;2022-12-10T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
01BFK8;Bedrijfsauto;MAN;TGX;20230103;20150303;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7453;19000;7553;20141230;20141230;Geen verstrekking in Open Data;Ja;42447;0;4;0;451;600;250;N3;r. balk by vooras;20500;L.2007.46.001;e4*2007/46*0229*17;06X04ZBBABA88AA;K1ACB;0;0.04;360;Nee;Nee;20231021;Nee;50000;0;Niet geregistreerd;NG;Ja;2023-01-03T00:00:00.000;2015-03-03T00:00:00.000;2014-12-30T00:00:00.000;2014-12-30T00:00:00.000;2023-10-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;
BLSF28;Bedrijfsauto;MAN;L70;20230107;20120413;servicewagen;;N.v.t.;N.v.t.;4;;9000;11990;9100;20020121;20020121;Geen verstrekking in Open Data;Ja;;;4;;;888;232;N2;tegen r. balk tussen vooras en 2e veerh.;11990;;;;;;0.01;548;Nee;Nee;20211212;Nee;15490;;Niet geregistreerd;NG;Ja;2023-01-07T00:00:00.000;2012-04-13T00:00:00.000;2002-01-21T00:00:00.000;2002-01-21T00:00:00.000;2021-12-12T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;2990;;;;;;;;;;;;;;;
90BJL1;Bedrijfsauto;MAN;TGX;20220516;20200210;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;8487;27000;8587;20170512;20170512;Geen verstrekking in Open Data;Ja;41413;2;6;0;449;668;250;N3;op balk v. r.;27000;L.2007.46.002;e4*2007/46*0230*27;24X04ZBBABAG9BB;U8ACB;0;0.04;395;Nee;Nee;20230420;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-05-16T00:00:00.000;2020-02-10T00:00:00.000;2017-05-12T00:00:00.000;2017-05-12T00:00:00.000;2023-04-20T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
VBB72T;Bedrijfsauto;MAN;TGE;20220627;20190627;gesloten opbouw;3;N.v.t.;N.v.t.;4;1968;2183;3500;2283;20190627;20190627;Geen verstrekking in Open Data;Ja;;5;4;0;0;0;204;N1;;3500;SYN1E;e1*2007/46*1626*09;SYDB8ADAVAV3;NM350NBFM6AX002647MM0C3DOMAN;0;0.06;449;Nee;Nee;;Nee;6000;0;Logisch;00;Ja;2022-06-27T00:00:00.000;2019-06-27T00:00:00.000;2019-06-27T00:00:00.000;2019-06-27T00:00:00.000;;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1317;3000;3000;0;;60920;;2021;;;;;14680;;;
VBB23H;Bedrijfsauto;MAN;TGE;20220626;20190626;gesloten opbouw;2;N.v.t.;N.v.t.;4;1968;1997;3000;2097;20190626;20190626;Geen verstrekking in Open Data;Ja;;5;4;0;0;0;204;N1;;3000;SYN1E;e1*2007/46*1626*09;SYBA8BDAVAV3;NM300NSFA89Q001637MM0C2EOMAN;0;0.06;364;Nee;Nee;;Nee;6000;0;Logisch;00;Ja;2022-06-26T00:00:00.000;2019-06-26T00:00:00.000;2019-06-26T00:00:00.000;2019-06-26T00:00:00.000;;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1003;3000;3000;0;;61483;;2019;;;;;14813;;;
BTSH57;Bedrijfsauto;MAN;TGA 37.360 8X4 BB;20230207;20220406;afneembare bovenbouw;2;N.v.t.;N.v.t.;6;10518;12750;37000;12950;20080207;20080207;Geen verstrekking in Open Data;Ja;;0;8;0;800;820;255;N3;tegen r. balk tussen 1e veerh. en vooras;37000;TGA;nl*2001/116*0151*01;TGALUD2066378X4MBBA;E41B39;0;0.02;570;Nee;Nee;20240121;Nee;50000;0;Niet geregistreerd;NG;Ja;2023-02-07T00:00:00.000;2022-04-06T00:00:00.000;2008-02-07T00:00:00.000;2008-02-07T00:00:00.000;2024-01-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;24250;37250;15008;;;;;;;;;;;;;
BRVP84;Bedrijfsauto;MAN;H06;20230102;20090102;opleggertrekker;2;N.v.t.;N.v.t.;6;10518;7060;19000;7160;20060331;20060331;Geen verstrekking in Open Data;Ja;42940;;4;;441;584;250;N3;tegen r. balk tussen vooras en 1e veerh.;19000;;;;;;0.04;360;Nee;Nee;20231215;Nee;50000;;Niet geregistreerd;NG;Ja;2023-01-02T00:00:00.000;2009-01-02T00:00:00.000;2006-03-31T00:00:00.000;2006-03-31T00:00:00.000;2023-12-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;
19BKB1;Bedrijfsauto;MAN;TGS;20221031;20171031;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7241;19000;7341;20171031;20171031;Geen verstrekking in Open Data;Ja;42659;2;4;0;449;598;250;N3;op balk v. r.;20100;L.2007.46.001;e4*2007/46*0229*28;06S04ZBBABAG9AA;J6ACB;0;0.04;360;Nee;Nee;20230830;Nee;50000;0;Niet geregistreerd;NG;Ja;2022-10-31T00:00:00.000;2017-10-31T00:00:00.000;2017-10-31T00:00:00.000;2017-10-31T00:00:00.000;2023-08-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;0;;;;;;;;;;;;
39BHK8;Bus;MAN;LION'S COACH;20220630;20201016;bus;51;N.v.t.;N.v.t.;6;10518;13464;18600;13564;20160630;20160809;Geen verstrekking in Open Data;Ja;;;4;;;1200;255;M3;op r. balk t.p.v. vooras;19700;B.2007.46.006;e4*2007/46*0099*26;R0720BZZZZAA2AA;J0ACB;0;0.02;606;Nee;Nee;20220619;Nee;;;Niet geregistreerd;NG;Ja;2022-06-30T00:00:00.000;2020-10-16T00:00:00.000;2016-06-30T00:00:00.000;2016-08-09T00:00:00.000;2022-06-19T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;5136;;;;100;;;;;;;;;;;
BVPP76;Bedrijfsauto;MAN;TGX 18..360;20221203;20220402;afneembare bovenbouw;5;N.v.t.;N.v.t.;6;10518;8800;18600;9055;20081127;20081127;Geen verstrekking in Open Data;Ja;;;4;;1010;1020;250;N3;r. balk by vooras;50000;;;;;;0.03;550;Nee;Nee;20220908;Nee;50000;;Niet geregistreerd;NG;Ja;2022-12-03T00:00:00.000;2022-04-02T00:00:00.000;2008-11-27T00:00:00.000;2008-11-27T00:00:00.000;2022-09-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;9800;41200;18915;;;;;;;;;;;;;
03BKD9;Bedrijfsauto;MAN;TGX;20221017;20171127;opleggertrekker;2;N.v.t.;N.v.t.;6;12419;7713;19000;7813;20171017;20171113;Geen verstrekking in Open Data;Ja;42187;;4;;479;628;252;N3;r. by vooras;20000;;;;;;0.04;390;Nee;Nee;20230818;Nee;50000;;Niet geregistreerd;NG;Ja;2022-10-17T00:00:00.000;2017-11-27T00:00:00.000;2017-10-17T00:00:00.000;2017-11-13T00:00:00.000;2023-08-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;
BZFS16;Bedrijfsauto;MAN;TGX 18.400 4X2 BLS EEV;20230509;20110509;opleggertrekker;2;N.v.t.;N.v.t.;6;10518;7850;19000;7950;20110509;20110509;Geen verstrekking in Open Data;Ja;42150;;4;;477;616;250;N3;r. balk by vooras;19000;;;;;;0.04;390;Nee;Nee;20230331;Nee;50000;;Niet geregistreerd;NG;Ja;2023-05-09T00:00:00.000;2011-05-09T00:00:00.000;2011-05-09T00:00:00.000;2011-05-09T00:00:00.000;2023-03-31T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;
38BFL8;Bedrijfsauto;MAN;TGS;20220301;20150212;betonmixer;2;N.v.t.;N.v.t.;6;10518;17820;49000;17920;20141217;20141229;Geen verstrekking in Open Data;Ja;;;10;;;1010;255;N3;r. balk;49000;;;;;;0.02;750;Nee;Nee;20220218;Nee;;;Niet geregistreerd;NG;Ja;2022-03-01T00:00:00.000;2015-02-12T00:00:00.000;2014-12-17T00:00:00.000;2014-12-29T00:00:00.000;2022-02-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;31180;;;;;;;;;;;;;;;
